Bathrooms;Bedrooms;Erf_size;Floor_size;Garages;Listing_date;Listing_number;Pet_friendly;Price;Town;Type_of_property;Garden;Pool;Secure_parking;Parking;No_pets_allowed;Furnished;Flatlet;Fibre_internet;Furnished_optional;ADSL_internet;Satellite_internet;Fixed_wimax_internet;month;year
1.0;1.0;;54.0;;2020-03-04;108528181;;2800000.0;De Waterkant, Cape Town;Apartment / Flat;;1.0;;;;;;;;;;;3;2020
1.0;0.5;;33.0;1.0;2020-02-25;108487678;;1350000.0;4 Frere Road, Sea Point, Cape Town;Apartment / Flat;;;;;1.0;;;;;;;;2;2020
1.0;1.0;;55.0;;2019-12-09;108254566;;3025000.0;De Waterkant, Cape Town;Apartment / Flat;;;;1.0;1.0;;;;;;;;12;2019
4.5;5.0;670.0;816.0;3.0;2020-04-16;107213735;1.0;65000000.0;Camps Bay, Cape Town;House;1.0;;;;;;;;;;;;4;2020
3.0;4.0;1032.0;360.0;2.0;2020-03-06;107442143;1.0;9950000.0;Stonehurst Mountain Estate, Cape Town;House;1.0;1.0;;;;;;;;;;;3;2020
4.0;6.0;596.0;;3.0;2019-03-27;107342995;;19950000.0;8 Comrie Road 60/40, Camps Bay, Cape Town;House;;1.0;;;;;;;;;;;3;2019
2.5;4.0;;450.0;2.0;2019-07-10;107687911;1.0;15900000.0;Camps Bay, Cape Town;House;;1.0;;;;;;;;;;;7;2019
1.0;2.0;;81.0;1.0;2020-03-05;108534947;;2950000.0;Tamboerskloof, Cape Town;Apartment / Flat;;;;;;;;;;;;;3;2020
1.0;2.0;;81.0;;2020-03-19;108587523;;1795000.0;Rondebosch, Cape Town;Apartment / Flat;;;;2.0;;;;;;;;;3;2020
3.0;3.0;;145.0;1.0;2020-03-03;108526122;;2650000.0;Wynberg Upper, Cape Town;Townhouse;1.0;;;;;;;;;;;;3;2020
2.5;3.0;573.0;;2.0;2020-03-27;108604769;;4395000.0;Wynberg Upper, Cape Town;House;1.0;;3.0;;;;;;;;;;3;2020
1.0;1.0;;47.0;1.0;2020-03-10;108553081;;2750000.0;16 Bree Street, Cape Town City Centre, Cape Town;Apartment / Flat;;;;;;;;;;;;;3;2020
2.0;2.0;78.0;78.0;;2019-08-16;107837063;;4295000.0;De Waterkant, Cape Town;Apartment / Flat;;1.0;1.0;;;;;;;;;;8;2019
1.0;1.0;;42.0;1.0;2019-09-23;107969942;;1280000.0;24 Lytton, Observatory, Cape Town;Apartment / Flat;;;;;;;;;;;;;9;2019
2.5;7.0;835.0;265.0;;2019-08-22;107859047;1.0;7399000.0;1 Pinoak Road, Devils Peak Estate, Cape Town;House;1.0;;;10.0;;;;;;;;;8;2019
1.0;1.0;50.0;29.0;;2020-03-09;108548965;1.0;1050000.0;Woodstock, Cape Town;Apartment / Flat;;1.0;;;;;;;;;;;3;2020
4.0;4.0;600.0;580.0;2.0;2019-09-11;107928424;;19000000.0;Tamboerskloof, Cape Town;House;;1.0;;;;;;;;;;;9;2019
1.0;2.0;;68.0;;2019-02-12;107191518;;2400000.0;67 Long Street, Cape Town City Centre, Cape Town;Apartment / Flat;;;1.0;;;;;;;;;;2;2019
1.0;2.0;;52.0;;2019-11-22;108209542;;1120000.0;233 Milner Road, Claremont, Cape Town;Apartment / Flat;;1.0;1.0;;;;;;;;;;11;2019
;;;;;2020-06-09;108724513;;8999000.0;Sea Point, Cape Town;Apartment / Flat;;;;;;;;;;;;;6;2020
2.0;2.0;;120.0;2.0;2020-03-04;108528954;;3200000.0;Rondebosch Village, Cape Town;Apartment / Flat;;1.0;;;;;;;;;;;3;2020
2.0;3.0;494.0;;2.0;2020-07-03;108827916;;2900000.0;Kenwyn, Cape Town;House;;1.0;;;;;;;;;;;7;2020
1.5;1.0;;;;2018-11-29;106999676;;2800000.0;31 Adderley, Cape Town City Centre, Cape Town;Apartment / Flat;;1.0;1.0;;;;;;;;;;11;2018
1.0;1.0;1379.0;56.0;;2019-01-26;107131658;;1625000.0;307 Main Road, Sea Point, Cape Town;Apartment / Flat;;;1.0;;;;;;;;;;1;2019
2.0;3.0;356.0;150.0;1.0;2020-03-03;108524349;1.0;5800000.0;Constantia, Cape Town;House;1.0;1.0;;1.0;;;;;;;;;3;2020
2.0;4.0;1023.0;300.0;1.0;2018-12-11;107031113;1.0;10750000.0;Green Point, Cape Town;House;;1.0;;;;;;;;;;;12;2018
2.0;2.0;;96.0;1.0;2019-08-19;107848388;;3395000.0;305a Main Road, Sea Point, Cape Town;Apartment / Flat;;;;;;;;1.0;;;;;8;2019
2.0;2.0;;133.0;2.0;2020-03-16;108574004;1.0;7950000.0;Sea Point, Cape Town;Apartment / Flat;;1.0;;;;;;;;;;;3;2020
1.0;0.5;;38.0;;2020-07-02;108827214;;1050000.0;Foreshore, Cape Town;Apartment / Flat;;;;;1.0;;;;;;;;7;2020
2.0;3.0;424.0;;1.0;2020-05-25;108683493;;2250000.0;1 Sedgehill Crescent, Ottery, Cape Town;House;1.0;;;1.0;;;;;;;;;5;2020
1.0;1.0;;37.0;;2019-09-10;107927434;;1325000.0;187 Sir Lowry Road, Woodstock, Cape Town;Apartment / Flat;;1.0;;1.0;;;;1.0;;;;;9;2019
1.0;2.0;184.0;;;2020-05-25;108683486;;2250000.0;Observatory, Cape Town;House;1.0;;;1.0;;;;;;;;;5;2020
2.0;2.0;;68.0;;2020-02-27;108509150;;2339000.0;Kenilworth Upper, Cape Town;Apartment / Flat;;;;1.0;1.0;;;;;;;;2;2020
1.0;2.0;;;;2020-06-05;108713445;;1575000.0;Woodstock, Cape Town;House;;;;;;;;;;;;;6;2020
4.5;4.0;1105.0;305.0;3.0;2020-04-22;108631644;1.0;14700000.0;Sea Point, Cape Town;Apartment / Flat;;1.0;;;;1.0;;;;;;;4;2020
4.0;4.0;822.0;;2.0;2019-03-07;107274145;;18900000.0;1 Tern Lane, Steenberg Golf Estate, Cape Town;House;1.0;;;;;;;;;;;;3;2019
4.0;4.0;2236.0;608.0;2.0;2018-10-18;106862432;1.0;10900000.0;Constantia, Cape Town;House;;1.0;;10.0;;;1.0;;;;;;10;2018
2.0;3.0;;;;2020-07-02;108825734;;1995000.0;Marina Da Gama, Cape Town;House;;;;1.0;;;;;;;;;7;2020
2.0;3.0;;188.0;2.0;2020-01-31;108388918;;3200000.0;24 Cornwell Place, Kenilworth Upper, Cape Town;Apartment / Flat;;;;;;;;;;;;;1;2020
4.0;3.0;432.0;;2.0;2019-10-29;108109389;;8750000.0;19a Eyton Road, Claremont Upper, Cape Town;House;1.0;;;;;;;;;;;;10;2019
3.0;4.0;520.0;;4.0;2018-10-01;106799762;;17950000.0;5 Princess Street, Fresnaye, Cape Town;House;1.0;1.0;;2.0;;;;;;;;;10;2018
2.5;3.0;;133.0;;2020-03-06;108540597;;4500000.0;Mouille Point, Cape Town;Apartment / Flat;;;1.0;;;;;;;;;;3;2020
2.5;2.0;;194.0;2.0;2018-06-21;106464661;1.0;14990000.0;7 Clifford Road, Sea Point, Cape Town;Apartment / Flat;;1.0;;;;;;;;;;;6;2018
1.0;1.0;37.0;;;2020-05-14;108662815;;539000.0;Retreat, Cape Town;House;;;;1.0;;;;;;;;;5;2020
2.0;3.0;;223.0;2.0;2020-03-13;108565035;;10700000.0;Sea Point, Cape Town;Apartment / Flat;;;;;;;1.0;;;;;;3;2020
4.0;4.0;442.0;;;2019-05-28;107541661;;12950000.0;5 Avenue La Croix, Fresnaye, Cape Town;House;1.0;1.0;;3.0;;;;;;;;;5;2019
2.0;6.0;215.0;;;2019-04-02;107361003;;2900000.0;Observatory, Cape Town;House;;;;;;;;;;;;;4;2019
2.0;4.0;991.0;228.0;;2020-03-19;108588842;1.0;7650000.0;Newlands, Cape Town;House;1.0;1.0;3.0;;;;1.0;;;;;;3;2020
5.0;5.0;1026.0;;2.0;2019-04-29;107447232;1.0;10400000.0;16 Bishopscourt Way, Claremont Upper, Cape Town;House;1.0;1.0;6.0;;;;;;;;;;4;2019
1.0;3.0;200.0;59.0;;2020-06-12;108736294;1.0;700000.0;Ocean View, Cape Town;House;1.0;;;1.0;;;;;;;;;6;2020
2.0;3.0;497.0;;2.0;2020-05-10;108653850;1.0;3500000.0;Penlyn Estate, Cape Town;House;;1.0;;;;;;;;;;;5;2020
4.0;4.0;903.0;295.0;3.0;2019-03-27;104642731;1.0;17500000.0;Higgovale, Cape Town;House;;1.0;;2.0;;;1.0;;;;;;3;2019
4.0;4.0;1501.0;714.0;2.0;2020-02-27;108505769;1.0;17500000.0;Claremont Upper, Cape Town;House;1.0;1.0;;7.0;;;1.0;;;;;;2;2020
2.0;2.0;;68.0;;2020-02-27;108509150;;2339000.0;Kenilworth Upper, Cape Town;Apartment / Flat;;;;1.0;1.0;;;;;;;;2;2020
1.0;2.0;195.0;;1.0;2020-04-17;108627397;1.0;1295000.0;Capricorn, Cape Town;House;;;;1.0;;;;;;;;;4;2020
2.0;3.0;360.0;196.0;2.0;2020-04-03;108613200;1.0;2607683.0;2 Fynbos Street, Philadelphia, Cape Town;House;;;;;;;;;;;;;4;2020
2.0;3.0;171.0;171.0;;2019-07-18;107717101;1.0;7250000.0;9 Scholtz Road, Green Point, Cape Town;Apartment / Flat;;;;2.0;;;;1.0;;;;;7;2019
1.0;1.0;46.0;46.0;;2020-02-27;108506642;;1500000.0;Rondebosch, Cape Town;Apartment / Flat;;;;1.0;;;;;;;;;2;2020
1.0;1.0;;49.0;;2020-02-26;108491335;;1450000.0;213 Main Road, Claremont, Cape Town;Apartment / Flat;;;;1.0;;;;;;;;;2;2020
3.0;4.0;991.0;400.0;2.0;2020-03-05;108535982;;29500000.0;Llandudno, Cape Town;House;;1.0;;;;;;;;;;;3;2020
2.0;4.0;2027.0;385.0;2.0;2019-02-14;107201565;;9590000.0;Constantia, Cape Town;House;1.0;1.0;1.0;;;;;;;;;;2;2019
1.0;2.0;564.0;;;2020-06-17;108771642;1.0;2490000.0;Kenilworth, Cape Town;Apartment / Flat;;;;1.0;;;;;;;;;6;2020
1.0;1.0;4142.0;42.0;;2020-02-25;108488133;;1985000.0;Woodstock, Cape Town;Apartment / Flat;;1.0;;1.0;;;;;;;;;2;2020
1.0;0.5;;37.0;;2019-04-16;107414597;;2050000.0;Heerengracht Street, Foreshore, Cape Town;Apartment / Flat;;1.0;;1.0;;;;;;;;;4;2019
1.0;1.0;;56.0;;2020-02-11;108429837;;2999000.0;Green Point, Cape Town;Apartment / Flat;;;;1.0;1.0;;;;;;;;2;2020
2.0;2.0;;93.0;;2020-03-06;108536744;;5690000.0;Sea Point, Cape Town;Apartment / Flat;;;;;;;;;;;;;3;2020
1.0;2.0;122.0;122.0;;2020-03-16;108574431;;1280000.0;Wynberg, Cape Town;Apartment / Flat;;;;;;;;;;;;;3;2020
1.0;3.0;;;;2020-06-03;108701711;;1300000.0;Belhar, Cape Town;House;1.0;;;1.0;;;;;;;;;6;2020
2.0;3.0;207.0;;1.0;2020-02-28;108511525;;1480000.0;Muizenberg, Cape Town;Townhouse;;;;;;;;;;;;;2;2020
1.0;2.0;92.0;92.0;1.0;2019-07-01;107653482;;2999999.0;Green Point, Cape Town;Apartment / Flat;;;;1.0;;;;;;;;;7;2019
2.0;2.0;107.0;;;2019-05-07;107470618;1.0;5195000.0;24 Wandel Street, Gardens, Cape Town;House;;;;;;;;;;;;;5;2019
2.0;2.0;;100.0;1.0;2019-05-29;107546197;1.0;2750000.0;4 Birmingham Road, Plumstead, Cape Town;Apartment / Flat;1.0;1.0;;;;;;;;;;;5;2019
4.0;5.0;710.0;500.0;;2019-08-17;107838392;1.0;19000000.0;Oranjezicht, Cape Town;House;;1.0;;;;;;;;;;;8;2019
2.0;3.0;213.0;135.0;2.0;2020-03-17;108578724;1.0;4650000.0;Claremont Upper, Cape Town;House;1.0;1.0;;2.0;;;;;;;;;3;2020
4.0;5.0;1068.0;;2.0;2018-07-11;106529315;;13995000.0;27 Theresa Avenue, Camps Bay, Cape Town;House;1.0;1.0;;4.0;;;;;;;;;7;2018
4.0;5.0;1025.0;;2.0;2018-06-18;106450610;;;30 Rosmead Avenue, Higgovale, Cape Town;House;1.0;1.0;;1.0;1.0;;1.0;;;;;;6;2018
1.0;1.0;;52.0;1.0;2020-03-06;108540485;;2350000.0;Sea Point, Cape Town;Apartment / Flat;;;;;1.0;1.0;;;;;;;3;2020
2.0;2.0;;90.0;;2018-06-05;106408842;1.0;3650000.0;200 Wilderness Road, Claremont Upper, Cape Town;Apartment / Flat;1.0;1.0;1.0;;;;;;;;;;6;2018
2.5;2.0;;223.0;2.0;2020-01-28;108375084;1.0;10950000.0;De Waterkant, Cape Town;House;;1.0;;;;;;;;;;;1;2020
4.0;4.0;650.0;459.0;2.0;2020-06-15;108762114;;12995000.0;Villas, Constantia, Cape Town;House;;1.0;;;1.0;;;;;;;;6;2020
2.5;3.0;;221.0;2.0;2019-01-08;107064867;1.0;16800000.0;7 Clifford Road, Sea Point, Cape Town;Apartment / Flat;;1.0;;;;;;;;;;;1;2019
1.0;3.0;497.0;107.0;2.0;2020-02-27;108509551;;2795000.0;Plumstead, Cape Town;House;;1.0;;3.0;;;1.0;;;;;;2;2020
2.0;2.0;;;;2020-06-03;108705351;;2095000.0;Cape Town City Centre, Cape Town;Apartment / Flat;;;;;;;;;;;;;6;2020
4.0;4.0;4194.0;;3.0;2015-08-11;103112317;1.0;27000000.0;Constantia, Cape Town;House;1.0;1.0;;;;;1.0;;;;;;8;2015
1.0;2.0;;77.0;1.0;2020-03-24;108599833;;2800000.0;Rondebosch, Cape Town;Apartment / Flat;;1.0;;;1.0;;;;;;;;3;2020
1.0;1.0;;77.0;1.0;2019-10-04;108009262;;1895000.0;Cape Town City Centre, Cape Town;Apartment / Flat;;;;;;;;;;;;;10;2019
1.0;2.0;;51.0;2.0;2020-03-11;108555570;;1750000.0;Wynberg Upper, Cape Town;Apartment / Flat;;;;;;;;;;;;;3;2020
2.5;2.0;;129.0;2.0;2020-03-09;108544713;1.0;7950000.0;Camps Bay, Cape Town;Apartment / Flat;;1.0;;;;;;;;;;;3;2020
4.5;4.0;;279.0;2.0;2020-02-24;108480564;1.0;14750000.0;Green Point, Cape Town;Apartment / Flat;;1.0;;;;;;;;;;;2;2020
1.0;3.0;271.0;100.0;;2020-02-10;108422614;1.0;2200000.0;Rosebank, Cape Town;House;1.0;;;;;;;;;;;;2;2020
;;;;;2020-06-26;108803537;;2890000.0;Cape Town City Centre, Cape Town;Apartment / Flat;;;;;;;;;;;;;6;2020
1.0;2.0;;65.0;;2018-11-08;106933539;;1995000.0;23 Greenwich Village, 1 Myrtle Road, Rondebosch, Cape Town;Apartment / Flat;;1.0;;1.0;;;;;;;;;11;2018
1.0;2.0;;61.0;;2020-03-20;108591040;;1995000.0;Bo Kaap, Cape Town;Apartment / Flat;;;;;1.0;;;;;;;;3;2020
4.5;3.0;482.0;360.0;3.0;2020-03-03;108525414;1.0;9800000.0;Nieuwe Steenberg, Cape Town;Townhouse;;;;2.0;;;;;;;;;3;2020
2.0;2.0;;62.0;;2020-02-26;108490683;;1950000.0;Observatory, Cape Town;Apartment / Flat;;1.0;1.0;;;;;;;;;;2;2020
1.0;;;38.0;;2019-11-07;108144582;;1950000.0;721 The Onyx, Cape Town City Centre, Cape Town;Apartment / Flat;;;;1.0;;;;;;;;;11;2019
3.0;3.0;482.0;;;2019-12-20;108278303;;2700000.0;3 Turks Head Close, Marina Da Gama, Cape Town;House;1.0;1.0;2.0;;;;;;;;;;12;2019
3.5;4.0;534.0;;2.0;2019-07-09;107682642;;11250000.0;141 Kloof Nek Road, Higgovale, Cape Town;House;1.0;;;;;;;;;;;;7;2019
3.0;5.0;;605.0;2.0;2020-02-14;108446343;1.0;29000000.0;Bantry Bay, Cape Town;House;;1.0;;;;;1.0;;;;;;2;2020
3.0;4.0;496.0;;1.0;2020-05-20;108673163;1.0;11500000.0;Oranjezicht, Cape Town;House;1.0;1.0;;;;;;;;;;;5;2020
1.0;2.0;;97.0;;2020-03-18;108583913;;2300000.0;Claremont Upper, Cape Town;Apartment / Flat;;;;1.0;1.0;;;;;;;;3;2020
4.0;4.0;625.0;350.0;2.0;2020-02-19;108466050;1.0;16500000.0;Camps Bay, Cape Town;House;1.0;1.0;;;;;;;;;;;2;2020
2.0;2.0;;89.0;;2020-03-18;108581940;;2595000.0;150 St Georges Mall, Cape Town City Centre, Cape Town;Apartment / Flat;;1.0;;1.0;;;;1.0;;;;;3;2020
2.5;2.0;;132.0;;2019-08-30;107888972;1.0;8950000.0;Bantry Hills 21 Tramway Road, Sea Point, Cape Town;Apartment / Flat;;;;2.0;;;;1.0;;;;;8;2019
3.0;4.0;401.0;150.0;2.0;2018-10-11;106837667;;3250000.0;2 Dabchick Quay Street, Marina Da Gama, Cape Town;House;1.0;;;;;;;;;;;;10;2018
3.0;3.0;294.0;148.0;2.0;2020-02-20;108471066;1.0;4550000.0;Stonehurst Mountain Estate, Cape Town;House;1.0;;;;;;;;;;;;2;2020
5.0;7.0;1900.0;800.0;3.0;2019-01-23;107117946;1.0;17500000.0;Tamboerskloof, Cape Town;House;;1.0;;;;;1.0;;;;;;1;2019
1.5;1.5;;178.0;;2019-12-18;108274736;;4950000.0;Cape Town City Centre, Cape Town;Apartment / Flat;;1.0;;2.0;1.0;;;;;;;;12;2019
2.5;2.0;;155.0;;2018-12-04;107011625;;5450000.0;Cape Town City Centre, Cape Town;Apartment / Flat;;;;;;;;;;;;;12;2018
3.0;5.0;446.0;196.0;2.0;2020-03-09;108548590;1.0;3100000.0;Lansdowne, Cape Town;House;;;;2.0;;;;;;;;;3;2020
1.0;2.0;;64.0;;2020-07-23;108903380;1.0;1350000.0;Mowbray, Cape Town;Apartment / Flat;;1.0;;1.0;;;;;;;;;7;2020
1.0;2.0;;65.0;;2018-11-08;106933539;;1995000.0;23 Greenwich Village, 1 Myrtle Road, Rondebosch, Cape Town;Apartment / Flat;;1.0;;1.0;;;;;;;;;11;2018
1.0;0.5;;57.0;1.0;2020-03-10;108552896;;2695000.0;Sea Point, Cape Town;Apartment / Flat;;;;;1.0;;;;;;;;3;2020
1.0;2.0;;73.0;;2020-02-21;108477107;;1495000.0;Pineglen, 8 Glen Roy Way, Pinelands, Cape Town;Apartment / Flat;;;;1.0;;;;;;;;;2;2020
1.0;1.0;;;1.0;2020-07-07;108842772;;2390000.0;Woodstock, Cape Town;Apartment / Flat;;1.0;;;;;;;;;;;7;2020
1.5;3.0;;102.0;;2020-02-26;108490765;;3200000.0;602 Trafalgar Place, 67a Regent Road, Sea Point, Cape Town;Apartment / Flat;;;;1.0;;;;;;;;;2;2020
3.5;5.0;605.0;;2.0;2019-08-18;107839483;;29000000.0;Bantry Bay, Cape Town;House;;1.0;;;;;1.0;;;;;;8;2019
2.0;2.0;73.0;;2.0;2019-09-11;107932838;;2950000.0;236 Main Road Claremont, Claremont Upper, Cape Town;Apartment / Flat;;;;;1.0;;;;;;;;9;2019
1.0;2.0;;97.0;;2020-03-18;108583913;;2300000.0;Claremont Upper, Cape Town;Apartment / Flat;;;;1.0;1.0;;;;;;;;3;2020
1.0;2.0;;60.0;;2020-02-22;108477439;;1350000.0;Mowbray, Cape Town;Apartment / Flat;;;;1.0;;;;;;;;;2;2020
4.0;4.0;625.0;350.0;2.0;2020-02-19;108466050;1.0;16500000.0;Camps Bay, Cape Town;House;1.0;1.0;;;;;;;;;;;2;2020
1.0;2.0;;93.0;;2019-05-10;107480611;;4900000.0;163 Beach Road, Mouille Point, Cape Town;Apartment / Flat;;;1.0;;;;;;;;;;5;2019
2.5;3.0;;160.0;1.0;2018-10-17;106856165;;2495000.0;1 Kuyper Street, Zonnebloem, Cape Town;Apartment / Flat;1.0;;;;;;;;;;;;10;2018
3.0;3.0;803.0;250.0;2.0;2019-10-18;108073487;;13950000.0;Higgovale, Cape Town;House;1.0;1.0;;;;;;;;;;;10;2019
3.0;4.0;401.0;150.0;2.0;2018-10-11;106837667;;3250000.0;2 Dabchick Quay Street, Marina Da Gama, Cape Town;House;1.0;;;;;;;;;;;;10;2018
5.0;7.0;1900.0;800.0;3.0;2019-01-23;107117946;1.0;17500000.0;Tamboerskloof, Cape Town;House;;1.0;;;;;1.0;;;;;;1;2019
1.0;1.0;;107.0;;2019-08-06;107797101;;3900000.0;De Waterkant, Cape Town;Apartment / Flat;;1.0;;1.0;;;;;;;;;8;2019
1.5;1.5;;178.0;;2019-12-18;108274736;;4950000.0;Cape Town City Centre, Cape Town;Apartment / Flat;;1.0;;2.0;1.0;;;;;;;;12;2019
2.5;2.0;;155.0;;2018-12-04;107011625;;5450000.0;Cape Town City Centre, Cape Town;Apartment / Flat;;;;;;;;;;;;;12;2018
1.0;1.0;;79.0;1.0;2020-02-17;108453800;;3100000.0;De Waterkant, Cape Town;Apartment / Flat;;;;;;;;;;;;;2;2020
2.0;3.0;495.0;136.0;1.0;2020-02-20;108470004;1.0;2595000.0;Plumstead, Cape Town;House;;1.0;;4.0;;;;;;;;;2;2020
1.0;1.0;52.0;52.0;1.0;2020-03-01;108515479;;1095000.0;Diep River, Cape Town;Apartment / Flat;;;;;;;;;;;;;3;2020
2.0;3.0;;185.0;2.0;2018-06-11;106425870;;12990000.0;20 Avenue St Charles, Fresnaye, Cape Town;Apartment / Flat;;1.0;;;1.0;;;;;;;;6;2018
2.0;2.0;;67.0;;2020-02-17;108451874;;2350000.0;Kenilworth, Cape Town;Apartment / Flat;;;;1.0;1.0;;;;;;;;2;2020
2.0;2.0;;75.0;1.0;2020-03-14;108569093;;2995000.0;11 Cambridge Street, Walmer Estate, Cape Town;Apartment / Flat;1.0;;;1.0;;;;1.0;;;;;3;2020
1.0;2.0;;73.0;;2020-02-21;108477107;;1495000.0;Pineglen, 8 Glen Roy Way, Pinelands, Cape Town;Apartment / Flat;;;;1.0;;;;;;;;;2;2020
1.5;2.0;;107.0;1.0;2020-03-12;108564140;;1995000.0;Kenilworth Upper, Cape Town;Apartment / Flat;;;1.0;;;;;;;;;;3;2020
1.0;2.0;;60.0;;2020-02-22;108477439;;1350000.0;Mowbray, Cape Town;Apartment / Flat;;;;1.0;;;;;;;;;2;2020
2.0;2.0;;107.0;;2018-02-07;106009713;;4900000.0;Cape Town City Centre, Cape Town;Apartment / Flat;;1.0;;;;;;;;;;;2;2018
2.5;3.0;744.0;;2.0;2020-01-08;108298949;1.0;3395000.0;Plumstead, Cape Town;House;;1.0;;2.0;;;;;;;;;1;2020
2.0;4.0;1106.0;;2.0;2019-10-16;108061790;;4750000.0;3 Rushmore Way, Tokai, Cape Town;House;;;;1.0;;;;;;;;;10;2019
3.5;4.0;1003.0;;2.0;2019-12-03;108240693;;4950000.0;25 Burgundy, Constantia, Cape Town;House;;;2.0;;;;;;;;;;12;2019
1.0;2.0;;93.0;;2019-05-10;107480611;;4900000.0;163 Beach Road, Mouille Point, Cape Town;Apartment / Flat;;;1.0;;;;;;;;;;5;2019
1.0;1.0;;44.0;1.0;2019-09-18;107958423;;2090000.0;85 Albert, Woodstock, Cape Town;Apartment / Flat;;1.0;;1.0;1.0;;;;;;;;9;2019
1.0;1.0;;59.0;1.0;2018-11-05;106916774;;2550000.0;100 Longmarket Street, Cape Town City Centre, Cape Town;Apartment / Flat;;1.0;;;1.0;;;;;;;;11;2018
1.5;0.5;;49.0;;2020-03-19;108585299;;1650000.0;Cape Town City Centre, Cape Town;Apartment / Flat;;1.0;;;1.0;;;;;;;;3;2020
1.0;1.0;;43.0;1.0;2020-05-25;108683049;1.0;2725000.0;Sea Point, Cape Town;Apartment / Flat;;;;;;;;;;;;;5;2020
3.0;4.0;4103.0;;2.0;2019-05-21;107516415;;10500000.0;Constantia, Cape Town;House;;1.0;2.0;;;;;;;;;;5;2019
1.0;2.0;69.2;;;2020-02-03;108396392;;2180000.0;50 Chapel Road District Six, Zonnebloem, Cape Town;Apartment / Flat;1.0;;;1.0;1.0;;;1.0;;;;;2;2020
3.0;2.5;;294.0;2.0;2020-02-17;108452535;;10500000.0;Sea Point, Cape Town;Apartment / Flat;;1.0;;2.0;;;;;;;;;2;2020
1.0;3.0;;85.0;;2020-04-30;108641596;;2950000.0;Claremont Upper, Cape Town;Apartment / Flat;;;;1.0;1.0;;;;;;;;4;2020
1.0;1.0;;48.0;;2020-03-11;108557032;;2650000.0;Cape Town City Centre, Cape Town;Apartment / Flat;;1.0;;1.0;1.0;;;;;;;;3;2020
3.0;3.0;1085.0;375.0;2.0;2020-03-02;108519217;;7795000.0;Kenilworth Upper, Cape Town;House;1.0;1.0;;4.0;;;;;;;;;3;2020
3.0;5.0;1769.0;;2.0;2019-10-15;108059809;;7995000.0;17 Rust En Vrede Avenue, Constantia, Cape Town;House;1.0;1.0;;3.0;;;;;;;;;10;2019
5.5;6.0;837.0;326.0;3.0;2019-12-04;108244227;;11900000.0;3 Strathearn Avenue, Camps Bay, Cape Town;House;;;;2.0;;;;;;;;;12;2019
1.0;1.0;;61.0;;2020-03-19;108588202;;3595000.0;23 Main Road, Green Point, Cape Town;Apartment / Flat;;1.0;;1.0;;;;;;;;;3;2020
2.5;2.0;;73.0;;2020-02-13;108440212;1.0;2500000.0;Kenilworth Upper, Cape Town;Apartment / Flat;;;;1.0;;;;;;;;;2;2020
3.5;3.0;301.0;;2.0;2020-02-17;108450852;;16500000.0;Fresnaye, Cape Town;House;;1.0;;2.0;;;;;;;;;2;2020
1.0;1.0;;64.0;;2019-12-17;108271737;;2495000.0;12, 12 Marine Road, Green Point, Cape Town;Apartment / Flat;;;1.0;;;;;;;;;;12;2019
1.0;2.0;;82.0;;2020-02-19;108466177;;1595000.0;Pinelands, Cape Town;Apartment / Flat;1.0;;;1.0;;;;;;;;;2;2020
1.0;1.0;;63.0;;2020-04-23;108634273;1.0;2350000.0;Cape Town City Centre, Cape Town;Apartment / Flat;;;;;;;;;;;;;4;2020
2.0;2.0;;118.0;1.0;2020-02-21;108477060;;6950000.0;Mouille Point, Cape Town;Apartment / Flat;;;;;;;;;;;;;2;2020
3.5;3.0;;;;2020-03-02;108517734;;24995000.0;202 Luxury Residences, Aurum, Bantry Bay, Cape Town;Apartment / Flat;;1.0;;2.0;;;;;;;;;3;2020
3.0;4.0;322.0;180.0;;2020-02-24;106812576;;5900000.0;Newlands, Cape Town;House;1.0;;3.0;;;;;;;;;;2;2020
5.0;7.0;1535.0;;4.0;2019-08-22;107861718;;16950000.0;34 Higgo Road, Higgovale, Cape Town;House;1.0;1.0;6.0;;;;1.0;;;;;;8;2019
1.0;1.0;;64.0;1.0;2020-02-14;108444660;;1495000.0;Greenfield Road, Kenilworth Upper, Cape Town;Apartment / Flat;;;;1.0;;;;;;;;;2;2020
2.0;3.0;594.0;;2.0;2019-10-09;108038207;;8695000.0;16 Leeuwendal Crescent, Oranjezicht, Cape Town;House;1.0;;4.0;;;;;;;;;;10;2019
5.5;5.0;654.0;242.0;2.0;2020-02-21;108474419;1.0;9995000.0;Silvertree Estate, Cape Town;House;;1.0;;1.0;;;;;;;;;2;2020
1.0;1.0;;62.0;;2020-02-13;108441409;1.0;2100000.0;Vredehoek, Cape Town;Apartment / Flat;;;;;;;;;;;;;2;2020
4.5;4.0;1349.0;;2.0;2019-08-23;107864407;1.0;14990000.0;Sillery Avenue, Constantia, Cape Town;House;1.0;1.0;;;;;;;;;;;8;2019
1.0;;;76.0;;2020-03-20;108590951;;1370000.0;Salt River, Cape Town;Apartment / Flat;;;;1.0;1.0;;;;;;;;3;2020
1.0;3.0;;85.0;;2020-04-30;108641596;;2950000.0;Claremont Upper, Cape Town;Apartment / Flat;;;;1.0;1.0;;;;;;;;4;2020
3.0;3.0;1085.0;375.0;2.0;2020-03-02;108519217;;7795000.0;Kenilworth Upper, Cape Town;House;1.0;1.0;;4.0;;;;;;;;;3;2020
